지점,지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),최대 풍속(m/s),평균 풍속(m/s),평균 상대습도(%),합계 일조시간(hr),합계 일사량(MJ/m2)
131,청주,2019-03-30,5.7,3.6,10.7,3.1,4.9,2.2,69.4,1.5,7.98
131,청주,2019-03-31,5.4,2.7,8.8,0,4.7,2.4,46.6,5.4,13.14
131,청주,2019-04-01,5.9,1,10.5,,4.8,1.7,43.1,9.2,17.14
131,청주,2019-04-02,7.3,.6,13.9,,4.2,1.6,35.5,11.8,24.47
131,청주,2019-04-03,8,1.3,15.5,,4,1.5,31.4,11.8,24.37
131,청주,2019-04-04,9.9,2.1,18.5,,4.8,2,36.8,11.5,24.3
131,청주,2019-04-05,11.7,6.5,20.2,,4.2,2,42.8,6.6,16.23
131,청주,2019-04-06,11.6,4.5,19.4,,3.5,1.3,34.6,6.8,16.29
131,청주,2019-04-07,14.6,10,20.8,0,4.2,1.6,32.9,7.5,19.46
131,청주,2019-04-08,13,7.6,18.9,,4.3,1.7,27,10.9,22.77
131,청주,2019-04-09,10.8,5.9,15.8,27.3,5.9,3.1,45.4,1.1,8.31
131,청주,2019-04-10,8.2,5.5,10.3,2.3,3.8,1.9,73,0,6.84
131,청주,2019-04-11,10.2,5.3,16,,3.5,1.2,61.8,5.4,16.14
131,청주,2019-04-12,12.1,5.9,18.5,,3.3,1.4,45,11.6,24.94
131,청주,2019-04-13,12.8,5.5,19.9,,4.7,1.2,39.3,9.8,24
131,청주,2019-04-14,10.5,7.5,15.3,.2,4,1.4,49.8,3.8,9.84
131,청주,2019-04-15,12.2,3.8,20.9,,4,1.4,39.9,11.9,25.05
131,청주,2019-04-16,15.5,5.3,23.6,,2.8,1,31,10.9,23.14
131,청주,2019-04-17,16.9,10.1,24.8,,4,1.3,38.3,11.2,25.55
131,청주,2019-04-18,15.7,10.8,20.8,,4.4,1.7,60.4,6.2,14.89
131,청주,2019-04-19,14.2,12.1,17.4,0,4.2,1.9,66.6,2.8,11.64
131,청주,2019-04-20,16.6,11.3,24,,3.7,1.6,58.6,10,23.59
131,청주,2019-04-21,17.4,15.3,20.8,,2.3,1.1,68.6,2.6,10.48
131,청주,2019-04-22,21,11.1,29.8,,3.2,1.2,51.6,11.7,26.31
131,청주,2019-04-23,19.5,15.8,24,3.8,3.6,1.3,62.6,1,10.02
131,청주,2019-04-24,18.4,15.1,22.5,16.4,2.5,1.2,81.9,4,11.43
131,청주,2019-04-25,15.5,11.4,18.5,5.8,4.3,1.4,83.9,0,3.74
131,청주,2019-04-26,9.8,8.8,11.9,1.6,4.4,1.8,82.1,0,4.8
131,청주,2019-04-27,12.4,5,18.2,,3.3,1.4,57.6,11.8,25.87
131,청주,2019-04-28,13.1,10.3,17,0,2.1,1.1,61.4,3.3,12.44
131,청주,2019-04-29,12,8.6,16.7,3.4,3.9,1.2,80.6,1.7,7.96
131,청주,2019-04-30,16.2,9.5,23.2,,2.6,1.1,68,9.2,21.52
133,대전,2019-02-01,-1.2,-6.7,3.9,,3.8,1.4,65.6,7.3,12.23
133,대전,2019-02-02,1.7,-4.9,8.8,0,2.2,.8,70.4,4.5,9.95
133,대전,2019-02-03,5,3.2,8.7,27.1,4.4,1.3,93,0,.75
133,대전,2019-02-04,1.3,-2.2,6.5,,3.8,1.4,51.5,9.1,14.83
133,대전,2019-02-05,3.2,-4.3,12,,1.6,.8,50.4,8.3,13.63
133,대전,2019-02-06,6.1,-1.2,13.5,,4,1.3,69,6.2,11.38
133,대전,2019-02-07,1.8,-5.1,7.6,0,5.9,2.7,56,7,12.59
133,대전,2019-02-08,-3.3,-7.5,2.1,,2.8,1.4,39.8,8.3,14.5
133,대전,2019-02-09,-2.7,-5.3,1.7,,4.7,2.1,46.5,9.4,16.2
133,대전,2019-02-10,-2.4,-7,2.2,,2.5,1.1,36.9,5.2,11.32
133,대전,2019-02-11,-1.7,-6.1,4.1,,3.7,1.5,47.9,9.7,16.2
133,대전,2019-02-12,-.3,-6.2,5.4,,2.5,1,54.6,6,12.18
133,대전,2019-02-13,-.3,-3.9,4.9,,4.9,1.7,43.8,9.5,15.06
133,대전,2019-02-14,1.5,-3.3,8.1,,2.5,.9,41.1,8.6,15.91
133,대전,2019-02-15,1.7,-.6,4.7,0,3.8,1.4,59.8,.7,6.93
133,대전,2019-02-16,-.7,-3.5,2.8,.1,4.3,2.1,64.5,7.6,13.63
133,대전,2019-02-17,-.7,-6.5,6.8,,3,1.3,55.9,10,18.07
133,대전,2019-02-18,1.9,-4.5,6.8,.1,2.2,.8,52.8,4.3,10.72
133,대전,2019-02-19,2.2,-.1,4.1,18.8,2.8,.9,94.1,0,2.55
133,대전,2019-02-20,1.9,-.7,6.1,0,3.7,1.2,80.6,2.1,8.57
133,대전,2019-02-21,2.1,-3.3,8.5,,2.4,.9,72.4,9.4,16.69
133,대전,2019-02-22,3.6,-1.5,9.9,,2.4,.9,66.1,7.8,13.39
133,대전,2019-02-23,5.5,-1.9,14.2,,4,1.1,58.9,9.1,16.9
133,대전,2019-02-24,6.7,-.8,15.1,,4.4,1.3,63.4,10.3,17.67
133,대전,2019-02-25,5.7,.9,12.9,,3.5,1.2,57.6,9.7,16.76
133,대전,2019-02-26,5.3,-2.4,12.7,,2.5,1.1,46,10.2,18.56
133,대전,2019-02-27,6.6,4.2,9.8,.2,2.1,.8,65.8,0,4.6
133,대전,2019-02-28,6.7,.7,13.4,,2.6,1,67.4,6.9,14.96
133,대전,2019-03-01,6.1,0,13.7,,2.7,1.1,59.5,8.5,17.35
133,대전,2019-03-02,7.4,-.9,16,,2.1,1,51.5,7.3,15.8
133,대전,2019-03-03,9,1.4,15.5,,2.1,.9,50.8,5.6,12.87
133,대전,2019-03-04,10,5.5,16.4,,3.3,1.1,52.9,7.3,15.02
133,대전,2019-03-05,8.7,2.8,14,,3.7,1.1,61.5,4.3,11.58
133,대전,2019-03-06,9.7,5.8,15.4,,4.2,1.5,58.4,6.3,13.64
133,대전,2019-03-07,7.1,3,13.2,,2.9,1.4,67.4,6,13.98
133,대전,2019-03-08,7,-.6,15.5,,2.7,1.1,56.4,10.8,21.39
133,대전,2019-03-09,8.2,-1.4,17.3,,3.9,1.1,41.4,10.1,18.26
133,대전,2019-03-10,7.9,3.7,11.3,.1,5.7,1.3,60.3,.1,4.39
133,대전,2019-03-11,5.7,.6,9.8,.8,4.3,1.6,84.3,2.5,9.52
133,대전,2019-03-12,4.5,-.3,11.1,.5,5.9,2.2,77.6,2.3,7.18
133,대전,2019-03-13,3.7,-1.8,9.2,,6.5,2.6,44.3,10.7,19.23
133,대전,2019-03-14,5.9,-2.6,12.2,,4,1.6,48.5,8.2,19.66
133,대전,2019-03-15,6.9,2,12,1.1,5.3,2.4,70.8,6,12.37
133,대전,2019-03-16,6,2.1,11.1,,3.8,1.5,67.6,7.7,15.29
133,대전,2019-03-17,7.3,2.6,14.1,,4.3,1.5,55.8,10.4,22.01
133,대전,2019-03-18,7.1,-.6,14.5,,3.4,1,46,5.9,15.73
133,대전,2019-03-19,10.6,1.5,19.6,,4.1,1.3,54.5,10.7,19.29
133,대전,2019-03-20,10.9,6.3,16.4,17.7,6.6,1.1,79.8,.1,6.38
133,대전,2019-03-21,8.5,2.7,13.7,2.6,5.3,2.6,83.6,1.4,5.99
133,대전,2019-03-22,4.4,.3,10.6,,3.9,1.9,55.6,10.7,23.89
133,대전,2019-03-23,3.2,-1.2,9.7,6.2,5.8,2,65.8,9,16.9
133,대전,2019-03-24,4.5,-1.9,11.2,,4.8,1.7,60.3,11.7,24.8
133,대전,2019-03-25,7.2,.2,14.4,,4.6,1.6,62.3,8.4,19.45
133,대전,2019-03-26,11.9,4.3,19.5,,4.2,1.7,54.8,9.7,22.91
133,대전,2019-03-27,14.3,10.4,21,,5.3,2.7,60.6,8.4,17.53
133,대전,2019-03-28,12,7.3,18.1,,2.7,1.3,56.1,7.9,19.01
133,대전,2019-03-29,11.6,6.2,18.4,,3.4,1.3,44.6,8.2,22.28
133,대전,2019-03-30,6.1,4.2,10.3,4.7,5.7,2,72.5,2.9,8.38
133,대전,2019-03-31,5.5,2.8,9.7,0,5.4,2.9,47.9,7.8,16.45
133,대전,2019-04-01,6.1,.5,11.3,0,4.8,2.2,45.1,8.6,18.98
133,대전,2019-04-02,6.6,-1.1,14.4,,5,1.9,40.3,12,26.05
133,대전,2019-04-03,7.6,-.2,14.9,,4.2,1.5,43.3,12.1,25.95
133,대전,2019-04-04,9.2,1.1,17.3,,5.4,2,46.3,11.8,26.02
133,대전,2019-04-05,11.6,7.7,18.6,,5.3,2.5,53.5,6.9,16.28
133,대전,2019-04-06,12.5,2.8,20.6,,4.2,1.1,39.8,6.6,18.36
133,대전,2019-04-07,14.2,9.3,20.7,.8,3.2,1,38.8,5.3,16.57
133,대전,2019-04-08,12.6,4.9,19.4,,5,1.8,34.1,11.1,24.93
133,대전,2019-04-09,10.4,5,16.5,31.3,7.8,4.4,55.1,2.7,10.31
133,대전,2019-04-10,7.9,4.9,10.6,4.9,6.2,2.2,76.8,0,8.31
133,대전,2019-04-11,10.3,4.3,15.8,,2.7,1,65.6,5.7,17.34
133,대전,2019-04-12,12.1,5.1,19,,3.8,1.5,53,11.7,25.49
133,대전,2019-04-13,12.2,4.7,19.9,,4.6,1.3,44.8,10.3,25.55
133,대전,2019-04-14,10.5,6.9,15.4,.5,4.3,1.6,58,3.9,11.18
133,대전,2019-04-15,11.6,2.9,20.5,,3.5,1.3,50.1,12.3,27
133,대전,2019-04-16,14.6,4,23.8,,3.1,1.1,38.8,10.3,23.79
133,대전,2019-04-17,17.2,10,25,,4.2,1.5,41.8,11.7,27.41
133,대전,2019-04-18,15.7,9.6,21.6,,3.8,1.9,65.6,7.9,19.18
133,대전,2019-04-19,14.5,11.5,18.5,.2,5.1,2.3,75.6,3.1,13.68
133,대전,2019-04-20,17.2,11.4,23.5,,5.2,1.6,61.9,10.4,25.9
133,대전,2019-04-21,18.1,15.2,22.6,,3.2,.9,72.3,.8,12.13
133,대전,2019-04-22,20.5,11.3,29.3,,4.9,1.4,60.5,11.5,27.2
133,대전,2019-04-23,18.6,15.6,23.1,6.2,4.3,1.4,75.6,.5,9.08
133,대전,2019-04-24,17.7,15.3,21.1,21.8,2.5,.8,90.9,1.4,8.67
133,대전,2019-04-25,15.1,10.9,17.2,7.7,5.1,1.6,93.1,0,3.68
133,대전,2019-04-26,10,8.5,12,1.2,3.8,1.4,87,.2,6.88
133,대전,2019-04-27,12.2,5.1,18.1,,2.9,1.2,66.9,10.6,26.1
133,대전,2019-04-28,12.9,10.3,17.4,.4,3.6,1.1,72.4,2.4,15.03
133,대전,2019-04-29,11,8,15.1,16.6,3.1,.9,92.3,1.1,7.1
133,대전,2019-04-30,16.1,9.6,22.4,,2.7,1,77.8,9.5,24.06
135,추풍령,2019-02-01,-2.6,-7.1,1.3,,7.6,5,56.1,8.6,12.31
135,추풍령,2019-02-02,1.4,-5.8,7.8,,5.6,2.2,56.9,8.9,12.71
135,추풍령,2019-02-03,3.5,.6,8.1,12.3,8.7,3.2,84.5,0,1.44
135,추풍령,2019-02-04,.6,-3.4,5.1,,8.8,4.2,36.8,9.2,13.97
135,추풍령,2019-02-05,1.4,-7.2,10.5,,3.9,1,46.1,8.8,13.06
135,추풍령,2019-02-06,5.6,-3.1,12.8,,6.4,1.8,53.9,6.6,11.51
135,추풍령,2019-02-07,1.2,-6.2,7.2,.2,8.9,5.5,48.6,7.3,10.65
135,추풍령,2019-02-08,-3.6,-7.8,1.9,,6.6,4.1,33.1,8.1,13.31
135,추풍령,2019-02-09,-3.7,-5.9,-.5,,8.4,4.7,35.4,9.4,14.75
135,추풍령,2019-02-10,-2.1,-8.5,3.6,,6.3,2.9,29.8,5.8,11
135,추풍령,2019-02-11,-2.7,-6,1.7,,8.5,4.7,37.3,9.9,15.34
135,추풍령,2019-02-12,-2,-9.5,3.6,,6.3,2.3,49.1,7.6,13.29
135,추풍령,2019-02-13,-1,-5.7,3.4,,8.3,3.7,38.4,9.5,13.8
135,추풍령,2019-02-14,-.4,-6.3,5.8,,4.9,2.2,48.8,7.3,11.73
135,추풍령,2019-02-15,.5,-3.2,4.2,.1,6.7,3.2,60.9,4.4,8.8
135,추풍령,2019-02-16,-2.2,-4.5,.3,.8,7.2,3.9,61.5,6.4,11.32
135,추풍령,2019-02-17,-1.2,-5.9,4,,7.9,5.2,44.4,10.1,17.4
135,추풍령,2019-02-18,2.3,-5.4,8.6,0,5.2,1.9,38.4,5.4,11.01
135,추풍령,2019-02-19,1.3,0,3.2,17.3,6.2,2.7,88.3,0,2.68
135,추풍령,2019-02-20,1.2,-.9,4.8,,7.9,4.3,69.8,5.4,10.97
135,추풍령,2019-02-21,1,-4.5,7.6,,4.2,1.8,67.5,9.8,16.92
135,추풍령,2019-02-22,3.4,-3.1,9.4,,5.2,2.4,55.5,9,13.35
135,추풍령,2019-02-23,3.9,-3.6,11.3,,5.2,1.8,59.8,9.3,15.97
135,추풍령,2019-02-24,5.3,-3.6,13.1,,6.7,2.6,59.4,10.2,18.1
135,추풍령,2019-02-25,6,.8,11.6,,6.8,3.7,48.8,10.1,16.28
135,추풍령,2019-02-26,4,-4,11.6,,6.3,2.1,40.6,10.3,17.87
135,추풍령,2019-02-27,5.9,.6,9.1,.4,3.7,1.3,73.4,1.3,5.76
135,추풍령,2019-02-28,6.4,1.2,11.7,,6.3,3.2,55.6,9,15.14
135,추풍령,2019-03-01,5.7,.3,12.1,,6.3,3.1,45.9,10.2,17.59
135,추풍령,2019-03-02,5.2,-3.6,13.5,,4.1,1.3,49.8,8.2,15.23
135,추풍령,2019-03-03,7.3,-1,13.5,,4,1,51.8,7.3,13.01
135,추풍령,2019-03-04,9.1,2.2,15.1,,7,2.2,47.5,9,16.78
135,추풍령,2019-03-05,7.8,-1.3,13.6,,4.1,1.6,51.8,7.5,11.8
135,추풍령,2019-03-06,9.3,5.4,14.9,0,5.8,2.1,48.3,6.8,14.68
135,추풍령,2019-03-07,6.6,4,11.9,,6.9,4.1,61.1,7.7,14.6
135,추풍령,2019-03-08,6,-2.5,14.8,,5.6,2.4,47.5,10.7,20.95
135,추풍령,2019-03-09,6.9,-3.8,16.8,,4.1,1.1,38.5,10.3,16.68
135,추풍령,2019-03-10,6.4,2.2,10,4.8,4.9,1.6,67.8,0,3.17
135,추풍령,2019-03-11,5.1,-.7,10.8,.7,7,2.8,76.6,5.3,11
135,추풍령,2019-03-12,4.5,-1.7,11.8,5.2,8.6,4.8,68.5,6.2,14.28
135,추풍령,2019-03-13,2.5,-1.8,7.8,,10.2,5.1,38.1,9.1,16.29
135,추풍령,2019-03-14,3.9,-4.1,11.6,,6.8,2.6,38.8,9.1,19.57
135,추풍령,2019-03-15,5.2,.8,11,5.3,9.6,3.4,63.3,5.6,12.1
135,추풍령,2019-03-16,5.1,1,10.6,,6.4,3.4,58.8,9.3,19.12
135,추풍령,2019-03-17,5.9,.5,12,,9.1,3.3,53.4,10.3,21.59
135,추풍령,2019-03-18,6.7,-3,15.6,,4.3,1.5,41.6,9.1,16.75
135,추풍령,2019-03-19,10.4,1.8,18.8,,7.5,3.1,40,10.6,18.92
135,추풍령,2019-03-20,11,3.7,16.7,6.1,7.2,2.1,61.1,3.1,7.78
135,추풍령,2019-03-21,8.8,2.4,14.6,1.4,10.2,6.2,74.3,0,3
135,추풍령,2019-03-22,3.5,.6,9.1,,7.1,4.8,50.3,8.8,21.38
135,추풍령,2019-03-23,1.8,-2.9,9.4,6.9,8.9,3.7,59.3,7.5,15.57
135,추풍령,2019-03-24,3,-4.5,9.6,,7,3.4,49.6,11.3,24.54
135,추풍령,2019-03-25,6.4,-3,14.7,,5.2,1.9,54.5,10,18.45
135,추풍령,2019-03-26,9.4,2.5,16.9,,8.7,3.5,46,9.6,21.93
135,추풍령,2019-03-27,14.1,2.7,21.8,,9.4,4.9,41.6,10,17.07
135,추풍령,2019-03-28,11.9,8.1,17.3,,6.2,3.2,46.3,9.8,18.68
135,추풍령,2019-03-29,10.8,2.4,17.3,,5.8,2.5,34.9,7.7,18.36
135,추풍령,2019-03-30,4.7,1.7,11.1,3.1,10.3,4.7,71.4,4,11.31
135,추풍령,2019-03-31,3.6,1.1,7.3,,9.5,5.5,46.9,8,15.77
135,추풍령,2019-04-01,4.2,0,8.7,,10.3,4,42.9,10.9,21.19
135,추풍령,2019-04-02,5.2,-4.7,12.1,,8.2,3.1,37.5,11.6,24.47
135,추풍령,2019-04-03,6.4,-2.5,13.3,,7.4,3.8,31.5,11.6,25.07
135,추풍령,2019-04-04,9.8,-.2,16.8,,7.7,4.7,25.4,11.6,24.84
135,추풍령,2019-04-05,11.2,6.6,18.2,,9.3,5.1,36.9,6.3,13.53
135,추풍령,2019-04-06,12.1,1,21,,5.4,1.9,30,10.6,20.9
135,추풍령,2019-04-07,13.9,8.1,20.2,0,5,1.8,41.6,5.5,15.42
135,추풍령,2019-04-08,12.6,8.1,17.7,,9.4,4.5,23.6,11.3,23.77
135,추풍령,2019-04-09,7.8,2.7,14.2,30,10.2,5.2,53.9,3.2,10.68
135,추풍령,2019-04-10,5.8,2,8.8,8.2,6.5,2.7,77,.1,7.59
135,추풍령,2019-04-11,8.4,3,13.3,,4.2,1.5,63.9,9.6,14.76
135,추풍령,2019-04-12,10.1,2,16.8,,7,2.6,47.8,11.7,22.81
135,추풍령,2019-04-13,10.9,1.1,18.6,,6.5,2.4,39.5,11.5,23.4
135,추풍령,2019-04-14,9.4,5.5,13.6,1.3,8.1,3.5,53.4,2.3,9.18
135,추풍령,2019-04-15,10.9,.7,18.9,,7.9,3.2,35.8,12.1,25.8
135,추풍령,2019-04-16,13.2,.5,22.4,,5.1,1.4,31.6,10.6,22.09
135,추풍령,2019-04-17,16.2,7.8,23.1,,5.4,2.3,31.3,11.9,23.79
135,추풍령,2019-04-18,15.7,6.8,22.1,,7.9,3.6,52,11.1,21.27
135,추풍령,2019-04-19,10.8,9.3,14.1,,6.1,3,74.5,0,4.65
135,추풍령,2019-04-20,15.2,6.4,23.1,,5.9,2.2,57.9,10.5,24.88
135,추풍령,2019-04-21,17.3,14.3,21.8,,5.5,2.8,64.3,5.5,15.53
135,추풍령,2019-04-22,18.6,9.5,26.3,,6.2,2.3,60.4,11.6,25.77
135,추풍령,2019-04-23,15.4,10.6,20.4,6.9,5.1,2.5,73,2.9,10.18
135,추풍령,2019-04-24,16.3,13.6,19.2,10.6,4.2,1.5,86.6,.2,8.03
135,추풍령,2019-04-25,13.1,10,16,6,5.9,2.2,86.5,0,3.86
135,추풍령,2019-04-26,8.3,6.6,10.5,5.7,6.2,2.4,85.8,.5,6.84
135,추풍령,2019-04-27,10.5,3.9,16.8,.3,4.7,1.6,62.8,11.8,26.59
135,추풍령,2019-04-28,10,5.9,14.3,,3.4,1,76.4,2.2,8.39
135,추풍령,2019-04-29,8.4,4.3,9.8,22.7,4.1,1.5,93.6,.1,3.5
135,추풍령,2019-04-30,14.1,9.6,20.5,,3.7,1.4,83,5.9,17.29
136,안동,2019-02-01,-1.3,-6.7,4.4,,5.9,2.8,38.6,9.7,14.64
136,안동,2019-02-02,2.1,-6.3,9.8,,3.9,1.6,54.8,9.8,14.34
136,안동,2019-02-03,3.4,1.3,6.5,11.8,4.1,1.1,92.8,0,1.29
136,안동,2019-02-04,2.7,-.8,7.3,,5.7,2.9,36.6,9.5,15.22
136,안동,2019-02-05,1.8,-5.6,10,,2.7,.6,50.4,8.7,13.94
136,안동,2019-02-06,4.5,-3.8,13.2,,3,.9,57.5,7,13.09
136,안동,2019-02-07,2.8,-3.3,6.9,,6.4,2.9,49.1,6.6,10.32
136,안동,2019-02-08,-1.8,-6.4,4.2,,3.7,1.4,31.9,7.9,14.18
136,안동,2019-02-09,-1.4,-4.1,2.7,,5.6,2.7,27.3,9.1,15.72
136,안동,2019-02-10,-1.8,-7.9,2.9,,2.2,.9,40.9,1.7,7.46
136,안동,2019-02-11,-.8,-4.4,4.3,,5.1,2.9,29.3,9.8,16.7
136,안동,2019-02-12,-.7,-8,5.2,,4.2,1.2,47.8,8.2,14.45
136,안동,2019-02-13,.1,-4.6,5.1,,5.8,1.7,41.9,9.4,15.16
136,안동,2019-02-14,.7,-5,5.1,,4.4,1.4,58.9,5.3,10.74
136,안동,2019-02-15,2,-1.1,6.8,,5.6,2.2,61.3,,
136,안동,2019-02-16,-.6,-3.8,3,0,5.6,3.2,52.1,9.3,15.2
136,안동,2019-02-17,-.6,-7.1,6.2,,5,2.2,42.8,10.1,17.29
136,안동,2019-02-18,1.5,-7,7.2,,1.8,.7,39.4,5.9,11.82
136,안동,2019-02-19,1.5,0,4,18.3,4.2,1.4,91.9,0,2.13
136,안동,2019-02-20,1.5,-1.9,5.8,,6.1,2.3,70.6,4.8,11.02
136,안동,2019-02-21,1.3,-4.6,8.8,,1.8,.7,72.4,8.4,14.67
136,안동,2019-02-22,3.1,-3.6,10.7,,2.1,.7,67.4,8.5,14.05
136,안동,2019-02-23,4,-2.5,11.7,,4.5,1.4,66.6,7.8,14.43
136,안동,2019-02-24,5,-3.3,14.5,,4.8,1.4,60.3,10.3,18.4
136,안동,2019-02-25,6.9,1.7,13.5,,3.3,1.2,54.8,9.8,16.08
136,안동,2019-02-26,5.4,-3,13,,4.2,1.3,58.3,9.7,17.14
136,안동,2019-02-27,7.2,3.5,12.1,0,3.7,1.1,67.9,2.4,9.1
136,안동,2019-02-28,6.8,1.5,13.6,,2.6,1,62.4,6.7,13.67
136,안동,2019-03-01,5.3,-1.9,13.7,,3.5,1.1,55,10,17.21
136,안동,2019-03-02,6.2,-3,14.8,,3,1.1,59.8,7.6,15.8
136,안동,2019-03-03,8,-1.2,14.9,,5.1,1.2,59.1,8.3,14.48
136,안동,2019-03-04,9,3.5,15.6,,3.5,1.1,57.3,9.2,16.76
136,안동,2019-03-05,7.9,-1,14.6,,3.7,1.3,58.1,7.5,13.38
136,안동,2019-03-06,10.1,5.7,15.8,,4.1,1.3,47.5,7.1,15.7
136,안동,2019-03-07,7,2.2,12,.8,3.8,1.1,64.5,5.8,11.33
136,안동,2019-03-08,6,-2,14.8,,3.3,1.2,55.9,8.9,19.14
136,안동,2019-03-09,6.9,-3.5,15.9,,4.1,1.1,46.3,10.3,16.54
136,안동,2019-03-10,5.9,3.6,11,3.7,4.3,.9,72.6,0,3.77
136,안동,2019-03-11,5.4,.3,11.1,0,4.8,1.5,79,2.7,9.72
136,안동,2019-03-12,5.3,-.4,11.8,1.4,8.7,3.6,68.1,7.3,15.51
136,안동,2019-03-13,2.6,-2.6,8,0,7.8,3.9,36.9,10,18.17
136,안동,2019-03-14,3.9,-4.2,11.1,,5,1.8,41.3,10.3,20.67
136,안동,2019-03-15,4.3,-1.3,12.1,7.5,7.4,1.5,67.8,7.1,15.41
136,안동,2019-03-16,4.4,-.7,10.6,,4.6,1.6,67.5,9.1,18.65
136,안동,2019-03-17,5.3,-1.4,12.2,,5,1.8,56.5,10.8,20.66
136,안동,2019-03-18,6.4,-3.7,14.6,,3.6,1.2,49.4,9.3,17.73
136,안동,2019-03-19,11,-.2,20.2,,3.9,1.4,45.6,10.7,19.51
136,안동,2019-03-20,10.2,3.7,18.4,6.8,5,.9,70.9,2.9,9.32
136,안동,2019-03-21,9.3,4.1,13.3,5.2,6.7,3.3,75.8,2.3,7.86
136,안동,2019-03-22,5,.8,11,,5.2,2.7,52.3,9.9,20.91
136,안동,2019-03-23,3,-.9,11.2,2.1,9.2,2.4,59.5,7.7,17.37
136,안동,2019-03-24,4.2,-4.1,10.8,,5.7,2.6,51.4,11.6,24.1
136,안동,2019-03-25,7,-2.3,14.8,,4.7,1.8,55.8,9.9,18.94
136,안동,2019-03-26,10,.6,18.7,,7.8,2.1,48.6,10.8,22.3
136,안동,2019-03-27,12.3,.6,22.3,,9.7,3,48.8,10,18.2
136,안동,2019-03-28,9.3,5.2,13.3,,4.9,2.2,72.5,6.2,16.33
136,안동,2019-03-29,9.4,2.5,17.7,0,5,1.8,62.4,6.6,17.79
136,안동,2019-03-30,5.9,1.7,11.6,5.7,7.5,3.4,77.3,4.8,14.01
136,안동,2019-03-31,3.8,1.1,7.8,0,7.9,3.5,59.6,3.7,10.06
136,안동,2019-04-01,4.4,-1.9,10.5,,7.3,2.9,43.6,11.3,22.69
136,안동,2019-04-02,5.6,-2.8,13.5,,5.7,1.9,47.4,11.8,24.85
136,안동,2019-04-03,7.1,-2.6,14.5,,5.8,2.1,43.8,11.9,25.01
136,안동,2019-04-04,10.6,1.7,18.7,,6.6,3,28.8,11.9,24.95
136,안동,2019-04-05,11.4,4.3,19.8,,8.2,2.6,38.3,6.3,14.67
136,안동,2019-04-06,11.8,1.5,19.6,,3.8,1.3,33.1,8.8,19.51
136,안동,2019-04-07,13.6,8.8,21.2,0,5,1.5,48.5,7.7,19.57
136,안동,2019-04-08,11.3,3.2,20.2,,6.3,2.5,44.3,10.8,23.53
136,안동,2019-04-09,7,.5,14.6,28.6,6.9,2.6,59.1,4.4,12.69
136,안동,2019-04-10,4.8,.2,8.8,10.2,2.7,1,88.4,.1,8.24
136,안동,2019-04-11,8.3,3,14.8,,3.5,1.1,71.6,6.8,18.32
136,안동,2019-04-12,11.3,5.3,18.2,,5.2,1.3,55.5,11,22.06
136,안동,2019-04-13,11.5,2.7,19.4,,5.2,1.4,49.5,11.4,23.92
136,안동,2019-04-14,10.1,6,15.1,0,6.4,2.5,53.4,4.8,11.27
136,안동,2019-04-15,11.7,2.2,21.1,,5.8,2,38.8,12,25.26
136,안동,2019-04-16,14.3,2,23.9,,4.6,1.4,35.3,11,24.32
136,안동,2019-04-17,16.6,7.5,24.7,,3.8,1.2,34.9,11.8,25.83
136,안동,2019-04-18,16.5,8.3,23.7,,6.9,2.4,50,10.4,21.03
136,안동,2019-04-19,10.7,5.5,16.2,,6.1,2.6,61.4,0,5.54
136,안동,2019-04-20,14.3,2.4,23.5,,4.3,1.7,58.9,11.8,25.91
136,안동,2019-04-21,18,14.3,22.6,,3.7,2.1,62.6,3.4,14.13
136,안동,2019-04-22,17,10.1,25.6,,6,2.2,62,11.8,25.77
136,안동,2019-04-23,16.5,10.5,23.2,3,3.6,1.1,69.1,3.1,13.27
136,안동,2019-04-24,17.3,14.3,21.8,12,2.6,.9,87.8,1.7,10.61
136,안동,2019-04-25,14.1,9.4,19.2,1,5.1,2.9,66.8,.9,10.4
136,안동,2019-04-26,8.9,7.3,11.2,10.4,3.4,1.1,91.1,0,4.31
136,안동,2019-04-27,11.5,5.4,18.1,,3,1.3,61.1,9.6,26.96
136,안동,2019-04-28,10.7,7.8,15.8,,2.5,1,69.6,1.6,9.68
136,안동,2019-04-29,9.9,6.4,14.1,21,2.2,.8,88.9,.4,5.35
136,안동,2019-04-30,14.8,10.1,20,,2.9,1,81,6.8,20.29
137,상주,2019-02-01,-.9,-5.4,4.2,,5.9,3.4,43.6,8.7,
137,상주,2019-02-02,2.9,-2.6,8.9,,4.6,2,51.3,8.7,
137,상주,2019-02-03,3.7,.8,7.9,15.4,6.3,1.5,84.1,0,
137,상주,2019-02-04,2.7,-1.3,7.2,,7.5,3.1,30.6,8.7,
137,상주,2019-02-05,1.5,-5.6,9.8,,1.9,.8,49.4,8,
137,상주,2019-02-06,5.4,-2.7,12.8,,5.1,1.3,54.3,6.2,
137,상주,2019-02-07,2.9,-4.7,8.5,,7.4,3.6,45.3,6.4,
137,상주,2019-02-08,-1.7,-6.3,4.1,,4.9,2.2,30.5,7.9,
137,상주,2019-02-09,-1.8,-4.3,2.1,,5.4,3,28.6,8.9,
137,상주,2019-02-10,-1.4,-6.6,3.4,,4.2,1.7,27.4,2.6,
