일시,지점명,지점,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),합계 일조시간(hr),월
2016-04-04,부산광역시,159.0,11.7,10.5,13.6,3.8,0.0,4.0
2016-04-05,부산광역시,159.0,14.3,10.8,19.5,,9.1,4.0
2016-04-06,부산광역시,159.0,14.8,11.0,20.9,18.2,5.0,4.0
2016-04-07,부산광역시,159.0,12.7,11.4,16.5,47.4,1.1,4.0
2016-04-08,부산광역시,159.0,16.5,12.4,21.7,,8.8,4.0
2016-04-09,부산광역시,159.0,17.2,13.1,22.6,,11.1,4.0
2016-04-10,부산광역시,159.0,15.6,11.3,18.9,,8.9,4.0
2016-04-11,부산광역시,159.0,10.5,9.1,14.0,0.0,4.1,4.0
2016-04-12,부산광역시,159.0,12.5,8.0,15.9,,7.3,4.0
2016-04-13,부산광역시,159.0,14.6,14.0,16.0,14.8,0.0,4.0
2016-04-14,부산광역시,159.0,17.4,13.2,21.4,,11.5,4.0
2016-04-15,부산광역시,159.0,14.6,11.5,18.1,,12.0,4.0
2016-04-16,부산광역시,159.0,15.0,10.5,19.2,36.6,3.0,4.0
2016-04-17,부산광역시,159.0,16.5,13.4,20.9,8.0,12.3,4.0
2016-04-18,부산광역시,159.0,15.2,12.9,19.2,,7.7,4.0
2016-04-19,부산광역시,159.0,14.9,12.5,19.9,,12.4,4.0
2016-04-20,부산광역시,159.0,15.4,11.2,20.5,,10.5,4.0
2016-04-21,부산광역시,159.0,15.5,14.0,18.4,31.8,1.8,4.0
2016-04-22,부산광역시,159.0,16.9,13.7,22.9,,11.9,4.0
2016-04-23,부산광역시,159.0,16.7,14.8,18.9,,0.3,4.0
2016-04-24,부산광역시,159.0,16.5,13.4,21.8,,9.0,4.0
2016-04-25,부산광역시,159.0,16.9,12.2,22.5,,12.2,4.0
2016-04-26,부산광역시,159.0,17.5,12.2,24.2,1.6,10.9,4.0
2016-04-27,부산광역시,159.0,12.0,11.0,13.5,32.1,0.0,4.0
2016-04-28,부산광역시,159.0,13.3,11.1,16.1,3.3,1.7,4.0
2016-04-29,부산광역시,159.0,15.2,11.5,18.9,0.0,10.8,4.0
2016-04-30,부산광역시,159.0,16.7,12.8,20.9,,12.4,4.0
2017-02-01,부산광역시,159.0,2.3,-0.6,8.5,,5.5,2.0
2017-02-02,부산광역시,159.0,3.4,-2.5,10.1,,10.3,2.0
2017-02-03,부산광역시,159.0,5.5,0.2,12.5,,10.1,2.0
2017-02-04,부산광역시,159.0,9.5,5.3,15.1,0.2,6.9,2.0
2017-02-05,부산광역시,159.0,7.3,4.3,12.0,4.9,3.2,2.0
2017-02-06,부산광역시,159.0,4.0,1.3,8.8,,10.0,2.0
2017-02-07,부산광역시,159.0,4.4,-0.3,10.1,,6.2,2.0
2017-02-08,부산광역시,159.0,6.1,2.6,9.8,0.0,0.2,2.0
2017-02-09,부산광역시,159.0,1.0,-2.9,5.7,0.0,9.9,2.0
2017-02-10,부산광역시,159.0,-1.5,-4.7,3.1,,10.3,2.0
2017-02-11,부산광역시,159.0,-0.5,-5.7,5.9,,10.4,2.0
2017-02-12,부산광역시,159.0,2.2,-2.5,8.3,,10.5,2.0
2017-02-13,부산광역시,159.0,4.7,-0.9,11.0,0.0,10.1,2.0
2017-02-14,부산광역시,159.0,5.5,1.9,10.8,0.0,10.2,2.0
2017-02-15,부산광역시,159.0,7.3,2.7,12.8,,10.4,2.0
2017-02-16,부산광역시,159.0,11.7,6.5,15.9,1.4,9.1,2.0
2017-02-17,부산광역시,159.0,12.1,5.3,17.7,2.4,9.5,2.0
2017-02-18,부산광역시,159.0,4.0,1.3,8.7,,10.1,2.0
2017-02-19,부산광역시,159.0,6.7,-1.0,13.0,,9.9,2.0
2017-02-20,부산광역시,159.0,9.4,0.5,14.3,1.4,6.8,2.0
2017-02-21,부산광역시,159.0,5.2,-1.0,9.7,,10.1,2.0
2017-02-22,부산광역시,159.0,8.2,6.1,10.5,23.2,0.0,2.0
2017-02-23,부산광역시,159.0,5.4,0.8,10.3,,9.2,2.0
2017-02-24,부산광역시,159.0,2.8,-1.6,8.5,,10.0,2.0
2017-02-25,부산광역시,159.0,5.7,0.4,12.3,,10.4,2.0
2017-02-26,부산광역시,159.0,6.4,2.4,10.3,,8.2,2.0
2017-02-27,부산광역시,159.0,7.5,4.2,12.2,0.3,7.9,2.0
2017-02-28,부산광역시,159.0,8.8,4.3,13.6,,10.7,2.0
2017-03-01,부산광역시,159.0,9.3,6.2,13.8,13.2,7.7,3.0
2017-03-02,부산광역시,159.0,6.6,2.6,11.4,1.6,8.2,3.0
2017-03-03,부산광역시,159.0,6.7,0.5,12.4,,10.8,3.0
2017-03-04,부산광역시,159.0,9.7,5.5,14.5,,9.5,3.0
2017-03-05,부산광역시,159.0,10.2,7.1,15.5,,0.5,3.0
2017-03-06,부산광역시,159.0,7.1,1.7,11.4,,8.8,3.0
2017-03-07,부산광역시,159.0,3.1,-1.1,9.8,,11.1,3.0
2017-03-08,부산광역시,159.0,2.9,-2.3,9.5,,1.8,3.0
2017-03-09,부산광역시,159.0,6.9,1.9,11.8,,,3.0
2017-03-10,부산광역시,159.0,8.6,3.3,15.4,,,3.0
2017-03-11,부산광역시,159.0,10.3,6.4,15.7,,,3.0
2017-03-12,부산광역시,159.0,11.3,6.3,16.6,,,3.0
2017-03-13,부산광역시,159.0,10.9,8.4,15.7,,3.4,3.0
2017-03-14,부산광역시,159.0,8.7,5.2,14.8,0.0,7.4,3.0
2017-03-15,부산광역시,159.0,7.6,3.4,14.0,,11.3,3.0
2017-03-16,부산광역시,159.0,9.0,5.2,12.8,,6.3,3.0
2017-03-17,부산광역시,159.0,10.6,6.6,15.4,,11.0,3.0
2017-03-18,부산광역시,159.0,11.3,8.4,16.9,,5.3,3.0
2017-03-19,부산광역시,159.0,12.4,9.0,17.2,,10.5,3.0
2017-03-20,부산광역시,159.0,10.7,8.1,14.5,6.3,0.2,3.0
2017-03-21,부산광역시,159.0,9.2,6.1,16.8,2.5,6.4,3.0
2017-03-22,부산광역시,159.0,9.1,4.5,14.2,,6.6,3.0
2017-03-23,부산광역시,159.0,11.6,9.0,15.3,,5.0,3.0
2017-03-24,부산광역시,159.0,9.9,7.8,12.9,,4.7,3.0
2017-03-25,부산광역시,159.0,9.1,5.9,12.8,3.3,4.6,3.0
2017-03-26,부산광역시,159.0,6.9,4.5,10.6,3.9,1.0,3.0
2017-03-27,부산광역시,159.0,7.2,3.9,13.1,2.8,8.8,3.0
2017-03-28,부산광역시,159.0,9.3,3.7,14.7,,10.0,3.0
2017-03-29,부산광역시,159.0,9.0,6.2,11.6,2.1,0.0,3.0
2017-03-30,부산광역시,159.0,12.5,7.7,18.1,,11.2,3.0
2017-03-31,부산광역시,159.0,9.9,8.6,11.4,0.0,0.1,3.0
2017-04-01,부산광역시,159.0,8.8,6.7,12.3,3.0,3.2,4.0
2017-04-02,부산광역시,159.0,9.3,5.0,15.2,,8.2,4.0
2017-04-03,부산광역시,159.0,14.9,6.9,22.5,,7.5,4.0
2017-04-04,부산광역시,159.0,16.1,11.8,21.5,,11.4,4.0
2017-04-05,부산광역시,159.0,14.5,12.4,15.3,10.6,0.0,4.0
2017-04-06,부산광역시,159.0,14.7,13.7,15.7,26.6,0.0,4.0
2017-04-07,부산광역시,159.0,16.0,12.5,21.3,,10.2,4.0
2017-04-08,부산광역시,159.0,16.1,11.6,20.2,,11.0,4.0
2017-04-09,부산광역시,159.0,14.3,11.3,17.7,,7.3,4.0
2017-04-10,부산광역시,159.0,12.4,10.5,16.7,0.0,4.8,4.0
2017-04-11,부산광역시,159.0,12.8,9.7,18.2,15.5,4.9,4.0
2017-04-12,부산광역시,159.0,13.7,11.5,17.7,,11.3,4.0
2017-04-13,부산광역시,159.0,15.0,8.9,19.5,,11.5,4.0
2017-04-14,부산광역시,159.0,15.9,11.8,19.3,,9.1,4.0
2017-04-15,부산광역시,159.0,17.8,14.9,21.6,0.0,10.7,4.0
2017-04-16,부산광역시,159.0,16.1,13.6,21.0,,10.8,4.0
2017-04-17,부산광역시,159.0,15.7,13.1,17.8,37.7,0.0,4.0
2017-04-18,부산광역시,159.0,15.2,11.6,19.1,,9.7,4.0
2017-04-19,부산광역시,159.0,15.1,10.6,18.5,,12.2,4.0
2017-04-20,부산광역시,159.0,15.3,13.8,18.2,0.0,3.4,4.0
2017-04-21,부산광역시,159.0,15.5,12.2,20.9,,4.5,4.0
2017-04-22,부산광역시,159.0,14.0,10.9,17.5,0.0,7.2,4.0
2017-04-23,부산광역시,159.0,14.4,9.9,17.9,,10.0,4.0
2017-04-24,부산광역시,159.0,16.1,10.9,20.5,,10.6,4.0
2017-04-25,부산광역시,159.0,17.6,14.9,19.7,2.3,0.6,4.0
2017-04-26,부산광역시,159.0,14.4,11.8,17.8,9.4,2.3,4.0
2017-04-27,부산광역시,159.0,14.5,10.7,20.1,,7.4,4.0
2017-04-28,부산광역시,159.0,15.6,10.9,19.3,,2.8,4.0
2017-04-29,부산광역시,159.0,17.9,13.5,22.7,,,4.0
2017-04-30,부산광역시,159.0,19.0,14.9,23.2,,,4.0
2018-02-01,부산광역시,159.0,3.3,-0.6,9.4,,9.7,2.0
2018-02-02,부산광역시,159.0,2.6,-0.8,7.4,,6.8,2.0
2018-02-03,부산광역시,159.0,-0.2,-4.8,4.3,,9.8,2.0
2018-02-04,부산광역시,159.0,-4.7,-8.0,-0.2,,10.1,2.0
2018-02-05,부산광역시,159.0,-4.4,-8.0,1.5,,10.2,2.0
2018-02-06,부산광역시,159.0,-5.1,-8.9,0.5,,10.3,2.0
2018-02-07,부산광역시,159.0,-3.5,-9.6,3.1,,10.2,2.0
2018-02-08,부산광역시,159.0,0.8,-4.5,6.8,,10.0,2.0
2018-02-09,부산광역시,159.0,6.1,0.0,10.9,0.2,6.1,2.0
2018-02-10,부산광역시,159.0,6.4,1.1,11.6,,4.4,2.0
2018-02-11,부산광역시,159.0,-1.1,-4.6,3.5,,9.3,2.0
2018-02-12,부산광역시,159.0,-0.8,-4.0,3.5,,9.7,2.0
2018-02-13,부산광역시,159.0,1.8,-2.6,6.7,,10.2,2.0
2018-02-14,부산광역시,159.0,8.5,1.9,12.9,,8.7,2.0
2018-02-15,부산광역시,159.0,7.8,5.1,11.9,,6.1,2.0
2018-02-16,부산광역시,159.0,6.6,3.6,11.6,,4.2,2.0
2018-02-17,부산광역시,159.0,4.1,0.2,9.5,,10.1,2.0
2018-02-18,부산광역시,159.0,4.8,0.1,9.9,,6.3,2.0
2018-02-19,부산광역시,159.0,7.0,4.1,11.2,,5.0,2.0
2018-02-20,부산광역시,159.0,8.3,3.2,13.8,,9.3,2.0
2018-02-21,부산광역시,159.0,5.3,2.6,9.8,,6.8,2.0
2018-02-22,부산광역시,159.0,4.2,0.2,8.9,,10.5,2.0
2018-02-23,부산광역시,159.0,6.8,1.9,12.3,,9.4,2.0
2018-02-24,부산광역시,159.0,8.6,5.5,14.7,,9.4,2.0
2018-02-25,부산광역시,159.0,8.6,5.6,13.9,0.0,3.8,2.0
2018-02-26,부산광역시,159.0,7.5,3.2,11.9,,10.5,2.0
2018-02-27,부산광역시,159.0,9.2,4.2,14.7,,9.8,2.0
2018-02-28,부산광역시,159.0,9.6,7.6,12.3,52.3,0.2,2.0
2018-03-01,부산광역시,159.0,7.4,2.7,12.0,,8.7,3.0
2018-03-02,부산광역시,159.0,4.9,-0.7,9.8,,10.4,3.0
2018-03-03,부산광역시,159.0,9.6,4.1,16.4,,5.1,3.0
2018-03-04,부산광역시,159.0,13.2,10.2,15.4,39.1,0.9,3.0
2018-03-05,부산광역시,159.0,6.5,3.4,13.4,7.7,0.0,3.0
2018-03-06,부산광역시,159.0,6.4,3.1,11.4,,9.0,3.0
2018-03-07,부산광역시,159.0,7.2,5.0,9.7,3.8,0.2,3.0
2018-03-08,부산광역시,159.0,4.9,4.2,6.3,23.5,0.0,3.0
2018-03-09,부산광역시,159.0,4.8,2.2,9.4,,1.6,3.0
2018-03-10,부산광역시,159.0,7.6,3.4,11.2,,8.5,3.0
2018-03-11,부산광역시,159.0,9.7,4.3,15.6,,11.0,3.0
2018-03-12,부산광역시,159.0,11.2,6.0,15.8,,10.7,3.0
2018-03-13,부산광역시,159.0,13.3,9.7,17.3,,11.0,3.0
2018-03-14,부산광역시,159.0,15.3,12.4,19.0,,10.5,3.0
2018-03-15,부산광역시,159.0,14.3,10.1,15.6,62.0,0.0,3.0
2018-03-16,부산광역시,159.0,5.3,2.4,10.3,2.5,6.4,3.0
2018-03-17,부산광역시,159.0,6.6,2.3,10.8,,9.8,3.0
2018-03-18,부산광역시,159.0,10.7,4.9,16.4,5.0,4.0,3.0
2018-03-19,부산광역시,159.0,9.6,5.4,12.8,37.1,0.0,3.0
2018-03-20,부산광역시,159.0,5.7,3.0,8.5,3.4,1.9,3.0
2018-03-21,부산광역시,159.0,2.9,1.0,4.4,22.0,0.0,3.0
2018-03-22,부산광역시,159.0,6.8,2.0,14.3,,7.7,3.0
2018-03-23,부산광역시,159.0,9.6,4.7,15.6,,11.4,3.0
2018-03-24,부산광역시,159.0,12.4,6.6,18.5,,9.8,3.0
2018-03-25,부산광역시,159.0,13.9,8.8,19.4,,10.3,3.0
2018-03-26,부산광역시,159.0,15.5,12.1,21.4,,11.0,3.0
2018-03-27,부산광역시,159.0,16.0,11.4,21.1,,10.8,3.0
2018-03-28,부산광역시,159.0,15.6,11.5,19.4,,11.0,3.0
2018-03-29,부산광역시,159.0,15.1,11.2,22.3,,9.8,3.0
2018-03-30,부산광역시,159.0,12.7,10.2,17.2,,11.1,3.0
2018-03-31,부산광역시,159.0,14.1,9.0,18.3,,10.5,3.0
2018-04-01,부산광역시,159.0,16.3,13.4,19.5,,7.0,4.0
2018-04-02,부산광역시,159.0,17.9,15.3,21.3,,11.0,4.0
2018-04-03,부산광역시,159.0,18.2,15.6,21.5,,10.9,4.0
2018-04-04,부산광역시,159.0,11.1,8.5,17.6,5.9,0.0,4.0
2018-04-05,부산광역시,159.0,10.5,8.8,12.1,0.0,0.0,4.0
2018-04-06,부산광역시,159.0,10.7,6.6,16.4,21.0,5.6,4.0
2018-04-07,부산광역시,159.0,6.5,4.1,10.2,,10.7,4.0
2018-04-08,부산광역시,159.0,8.8,3.0,11.9,,10.5,4.0
2018-04-09,부산광역시,159.0,13.6,10.8,18.8,,10.7,4.0
2018-04-10,부산광역시,159.0,14.9,9.6,18.3,,9.0,4.0
2018-04-11,부산광역시,159.0,18.7,15.7,22.2,0.2,10.0,4.0
2018-04-12,부산광역시,159.0,16.3,13.0,21.3,,6.8,4.0
2018-04-13,부산광역시,159.0,13.7,11.6,17.4,,3.8,4.0
2018-04-14,부산광역시,159.0,12.5,11.1,16.4,34.1,0.0,4.0
2018-04-15,부산광역시,159.0,13.9,9.5,19.6,,11.1,4.0
2018-04-16,부산광역시,159.0,12.8,8.5,16.7,,10.1,4.0
2018-04-17,부산광역시,159.0,13.9,11.0,17.8,,7.7,4.0
2018-04-18,부산광역시,159.0,15.3,12.1,19.8,,11.0,4.0
2018-04-19,부산광역시,159.0,15.8,11.4,19.3,,12.2,4.0
2018-04-20,부산광역시,159.0,18.8,14.5,23.9,,12.2,4.0
2018-04-21,부산광역시,159.0,18.9,13.8,23.3,,11.6,4.0
2018-04-22,부산광역시,159.0,17.1,13.5,22.4,0.0,3.2,4.0
2018-04-23,부산광역시,159.0,11.8,11.0,13.5,34.8,0.0,4.0
2018-04-24,부산광역시,159.0,12.0,10.6,14.7,60.4,0.0,4.0
2018-04-25,부산광역시,159.0,13.3,8.0,18.6,,12.3,4.0
2018-04-26,부산광역시,159.0,14.5,9.3,18.1,,12.0,4.0
2018-04-27,부산광역시,159.0,16.0,12.4,24.3,,10.6,4.0
2018-04-28,부산광역시,159.0,16.5,11.1,20.7,,12.3,4.0
2018-04-29,부산광역시,159.0,17.1,14.5,21.1,,11.9,4.0
2018-04-30,부산광역시,159.0,19.0,15.2,22.7,,11.6,4.0
2019-02-01,부산광역시,159.0,0.4,-4.2,5.5,,10.0,2.0
2019-02-02,부산광역시,159.0,4.2,-1.3,8.3,,9.9,2.0
2019-02-03,부산광역시,159.0,11.6,7.4,14.9,21.4,0.0,2.0
2019-02-04,부산광역시,159.0,6.8,3.4,10.5,,9.7,2.0
2019-02-05,부산광역시,159.0,8.0,2.5,13.0,,9.7,2.0
2019-02-06,부산광역시,159.0,10.5,6.6,15.5,,9.5,2.0
2019-02-07,부산광역시,159.0,8.3,1.5,13.4,0.0,2.6,2.0
2019-02-08,부산광역시,159.0,3.2,-1.4,9.0,,7.6,2.0
2019-02-09,부산광역시,159.0,2.5,0.2,5.6,,8.5,2.0
2019-02-10,부산광역시,159.0,4.0,-1.3,9.7,0.0,5.6,2.0
2019-02-11,부산광역시,159.0,2.9,0.0,6.8,,10.1,2.0
2019-02-12,부산광역시,159.0,4.0,-0.5,9.4,,9.3,2.0
2019-02-13,부산광역시,159.0,4.6,1.2,9.0,,9.8,2.0
2019-02-14,부산광역시,159.0,5.2,2.0,11.3,,7.4,2.0
2019-02-15,부산광역시,159.0,6.3,4.0,8.8,1.3,0.4,2.0
2019-02-16,부산광역시,159.0,3.2,0.4,7.5,,9.4,2.0
2019-02-17,부산광역시,159.0,3.2,-1.7,9.5,,10.5,2.0
2019-02-18,부산광역시,159.0,6.5,2.2,10.5,0.0,1.5,2.0
2019-02-19,부산광역시,159.0,7.1,5.4,10.4,28.8,0.4,2.0
2019-02-20,부산광역시,159.0,5.6,2.0,10.3,,10.1,2.0
2019-02-21,부산광역시,159.0,6.9,1.5,12.7,,9.1,2.0
2019-02-22,부산광역시,159.0,9.0,5.3,14.1,,5.4,2.0
2019-02-23,부산광역시,159.0,9.2,6.5,15.2,,8.1,2.0
2019-02-24,부산광역시,159.0,9.0,4.6,13.8,,10.5,2.0
2019-02-25,부산광역시,159.0,10.8,6.4,16.2,,10.1,2.0
2019-02-26,부산광역시,159.0,10.9,6.5,16.0,,9.9,2.0
2019-02-27,부산광역시,159.0,10.4,8.8,13.0,0.0,0.6,2.0
2019-02-28,부산광역시,159.0,10.6,7.5,16.5,0.0,6.2,2.0
2019-03-01,부산광역시,159.0,10.6,7.0,16.1,,9.7,3.0
2019-03-02,부산광역시,159.0,10.7,7.1,15.5,,5.6,3.0
2019-03-03,부산광역시,159.0,11.5,9.5,15.4,,2.1,3.0
2019-03-04,부산광역시,159.0,11.4,8.8,16.9,0.0,8.9,3.0
2019-03-05,부산광역시,159.0,12.0,7.9,16.0,,6.8,3.0
2019-03-06,부산광역시,159.0,10.7,8.8,13.8,1.1,2.6,3.0
2019-03-07,부산광역시,159.0,9.7,7.3,14.0,,6.7,3.0
2019-03-08,부산광역시,159.0,10.5,5.6,14.5,,10.7,3.0
2019-03-09,부산광역시,159.0,11.8,7.4,15.4,,10.2,3.0
2019-03-10,부산광역시,159.0,8.4,6.7,12.2,29.7,0.0,3.0
2019-03-11,부산광역시,159.0,9.8,5.8,14.5,0.0,10.1,3.0
2019-03-12,부산광역시,159.0,9.4,4.5,14.8,0.1,10.4,3.0
2019-03-13,부산광역시,159.0,5.5,0.5,11.4,,10.9,3.0
2019-03-14,부산광역시,159.0,8.0,2.7,12.1,,11.2,3.0
2019-03-15,부산광역시,159.0,8.2,3.6,13.3,4.0,5.8,3.0
2019-03-16,부산광역시,159.0,7.7,2.5,12.6,,11.3,3.0
2019-03-17,부산광역시,159.0,9.9,5.4,15.4,,11.4,3.0
2019-03-18,부산광역시,159.0,11.5,8.1,14.4,,6.4,3.0
2019-03-19,부산광역시,159.0,13.9,9.2,19.3,,10.7,3.0
2019-03-20,부산광역시,159.0,13.8,11.2,17.2,33.7,2.0,3.0
2019-03-21,부산광역시,159.0,15.6,10.6,21.0,5.7,8.3,3.0
2019-03-22,부산광역시,159.0,9.4,5.4,14.4,,9.9,3.0
2019-03-23,부산광역시,159.0,7.0,3.7,13.5,,9.3,3.0
2019-03-24,부산광역시,159.0,6.9,2.0,11.1,,11.7,3.0
2019-03-25,부산광역시,159.0,8.7,4.5,11.8,,4.7,3.0
2019-03-26,부산광역시,159.0,13.6,7.2,20.7,,11.2,3.0
2019-03-27,부산광역시,159.0,14.8,12.3,18.7,,10.3,3.0
2019-03-28,부산광역시,159.0,12.8,10.7,16.1,,7.4,3.0
2019-03-29,부산광역시,159.0,13.9,10.5,17.1,,9.2,3.0
2019-03-30,부산광역시,159.0,11.6,5.6,16.1,1.1,9.1,3.0
2019-03-31,부산광역시,159.0,7.7,4.4,13.5,,11.4,3.0
2019-04-01,부산광역시,159.0,7.7,2.1,14.1,,10.0,4.0
2019-04-02,부산광역시,159.0,9.4,4.5,15.0,,11.8,4.0
2019-04-03,부산광역시,159.0,9.8,5.7,13.9,,11.9,4.0
2019-04-04,부산광역시,159.0,12.1,6.0,17.4,,11.5,4.0
2019-04-05,부산광역시,159.0,13.9,10.1,18.0,,11.1,4.0
2019-04-06,부산광역시,159.0,14.4,10.4,18.4,,11.3,4.0
2019-04-07,부산광역시,159.0,12.4,9.9,15.9,13.2,0.0,4.0
2019-04-08,부산광역시,159.0,13.1,9.5,18.3,,11.0,4.0
2019-04-09,부산광역시,159.0,11.2,8.4,15.8,8.3,6.0,4.0
2019-04-10,부산광역시,159.0,9.7,7.9,12.9,6.9,0.3,4.0
2019-04-11,부산광역시,159.0,10.2,6.8,14.2,,4.9,4.0
2019-04-12,부산광역시,159.0,11.8,7.4,16.4,2.5,10.1,4.0
2019-04-13,부산광역시,159.0,13.5,9.2,17.2,,9.6,4.0
2019-04-14,부산광역시,159.0,13.3,10.6,15.6,0.0,2.7,4.0
2019-04-15,부산광역시,159.0,12.7,7.9,17.9,,12.1,4.0
2019-04-16,부산광역시,159.0,16.0,10.3,21.2,,11.0,4.0
2019-04-17,부산광역시,159.0,18.0,14.3,23.4,,8.5,4.0
2019-04-18,부산광역시,159.0,16.4,14.2,20.0,,11.5,4.0
2019-04-19,부산광역시,159.0,13.8,10.1,16.8,,1.8,4.0
2019-04-20,부산광역시,159.0,14.4,9.7,18.2,,12.0,4.0
2019-04-21,부산광역시,159.0,17.2,13.4,22.0,,7.1,4.0
2019-04-22,부산광역시,159.0,17.1,14.1,22.2,,11.8,4.0
2019-04-23,부산광역시,159.0,16.2,14.5,19.5,7.3,0.1,4.0
2019-04-24,부산광역시,159.0,16.8,15.1,20.5,16.1,1.8,4.0
2019-04-25,부산광역시,159.0,14.8,13.0,16.3,0.1,0.0,4.0
2019-04-26,부산광역시,159.0,11.3,8.5,13.1,5.3,0.0,4.0
2019-04-27,부산광역시,159.0,12.1,8.1,16.3,,10.7,4.0
2019-04-28,부산광역시,159.0,13.2,10.7,16.9,,4.9,4.0
2019-04-29,부산광역시,159.0,13.0,12.1,13.8,25.3,0.0,4.0
2019-04-30,부산광역시,159.0,15.6,13.1,18.9,0.0,5.2,4.0
2020-02-01,부산광역시,159.0,5.6,1.5,10.4,,9.7,2.0
2020-02-02,부산광역시,159.0,7.1,3.3,11.7,,9.7,2.0
2020-02-03,부산광역시,159.0,5.6,2.4,10.4,,9.7,2.0
2020-02-04,부산광역시,159.0,5.2,0.3,10.1,,9.9,2.0
2020-02-05,부산광역시,159.0,1.8,-2.4,5.0,,9.8,2.0
2020-02-06,부산광역시,159.0,1.2,-5.0,7.1,,9.1,2.0
2020-02-07,부산광역시,159.0,5.0,2.1,10.4,,7.5,2.0
2020-02-08,부산광역시,159.0,4.1,0.4,9.4,,10.0,2.0
2020-02-09,부산광역시,159.0,3.8,-0.7,8.9,,10.2,2.0
2020-02-10,부산광역시,159.0,6.3,0.7,12.2,,9.4,2.0
2020-02-11,부산광역시,159.0,9.7,4.4,14.5,,8.4,2.0
2020-02-12,부산광역시,159.0,11.7,9.9,14.1,32.7,0.0,2.0
2020-02-13,부산광역시,159.0,11.4,8.1,16.2,,10.4,2.0
2020-02-14,부산광역시,159.0,12.3,9.2,18.1,,9.3,2.0
2020-02-15,부산광역시,159.0,12.8,9.7,17.3,,5.6,2.0
2020-02-16,부산광역시,159.0,7.0,0.8,13.7,4.1,6.7,2.0
2020-02-17,부산광역시,159.0,0.1,-3.0,3.0,,8.5,2.0
2020-02-18,부산광역시,159.0,1.2,-4.5,7.9,,10.5,2.0
2020-02-19,부산광역시,159.0,6.1,0.1,12.5,,10.3,2.0
2020-02-20,부산광역시,159.0,9.3,4.6,14.7,,,2.0
2020-02-21,부산광역시,159.0,11.0,5.5,16.0,4.1,9.7,2.0
2020-02-22,부산광역시,159.0,9.5,5.1,12.9,0.7,10.0,2.0
2020-02-23,부산광역시,159.0,6.0,1.1,11.7,,10.5,2.0
2020-02-24,부산광역시,159.0,10.8,5.5,15.7,0.0,7.8,2.0
2020-02-25,부산광역시,159.0,9.7,7.9,12.7,49.8,0.0,2.0
2020-02-26,부산광역시,159.0,9.5,6.8,14.1,1.8,1.9,2.0
2020-02-27,부산광역시,159.0,6.8,4.7,10.7,1.5,2.6,2.0
2020-02-28,부산광역시,159.0,6.9,4.8,8.9,0.2,0.0,2.0
2020-02-29,부산광역시,159.0,9.5,7.0,13.0,,0.5,2.0
2020-03-01,부산광역시,159.0,10.8,7.2,15.6,,6.9,3.0
2020-03-02,부산광역시,159.0,8.5,5.2,14.7,,8.9,3.0
2020-03-03,부산광역시,159.0,8.7,5.6,12.6,,3.7,3.0
2020-03-04,부산광역시,159.0,7.9,1.7,13.0,,8.3,3.0
2020-03-05,부산광역시,159.0,5.1,-0.3,11.5,,10.9,3.0
2020-03-06,부산광역시,159.0,8.1,3.2,12.6,,10.8,3.0
2020-03-07,부산광역시,159.0,8.2,6.1,11.8,7.0,0.0,3.0
2020-03-08,부산광역시,159.0,10.4,5.5,16.4,,10.8,3.0
2020-03-09,부산광역시,159.0,11.0,7.4,15.2,11.0,0.0,3.0
2020-03-10,부산광역시,159.0,9.9,7.3,12.1,13.9,0.0,3.0
2020-03-11,부산광역시,159.0,7.8,3.6,13.5,,11.3,3.0
2020-03-12,부산광역시,159.0,9.5,3.6,14.5,,11.1,3.0
2020-03-13,부산광역시,159.0,11.6,8.5,17.0,,8.3,3.0
2020-03-14,부산광역시,159.0,8.2,4.7,12.0,,10.9,3.0
2020-03-15,부산광역시,159.0,7.7,2.9,12.7,0.0,8.7,3.0
2020-03-16,부산광역시,159.0,6.6,1.1,11.8,,11.2,3.0
2020-03-17,부산광역시,159.0,11.1,6.0,15.9,,10.8,3.0
2020-03-18,부산광역시,159.0,12.2,7.7,17.3,,11.4,3.0
2020-03-19,부산광역시,159.0,12.6,7.4,18.2,,11.3,3.0
2020-03-20,부산광역시,159.0,10.4,6.4,14.8,,11.2,3.0
2020-03-21,부산광역시,159.0,13.7,9.8,17.9,,10.3,3.0
2020-03-22,부산광역시,159.0,14.1,11.0,17.5,,8.4,3.0
2020-03-23,부산광역시,159.0,12.6,8.8,17.1,,11.6,3.0
2020-03-24,부산광역시,159.0,11.5,8.6,15.3,,7.1,3.0
2020-03-25,부산광역시,159.0,13.0,7.6,17.9,,11.2,3.0
2020-03-26,부산광역시,159.0,14.5,12.1,16.3,24.6,0.0,3.0
2020-03-27,부산광역시,159.0,13.7,9.7,16.8,1.9,0.0,3.0
2020-03-28,부산광역시,159.0,9.4,7.7,13.0,0.4,0.0,3.0
2020-03-29,부산광역시,159.0,10.4,6.4,15.1,,5.8,3.0
2020-03-30,부산광역시,159.0,11.6,8.6,15.7,,11.2,3.0
2020-03-31,부산광역시,159.0,12.9,8.5,18.0,,10.9,3.0
2020-04-01,부산광역시,159.0,12.5,10.8,17.1,2.7,4.6,4.0
2020-04-02,부산광역시,159.0,11.5,7.2,16.2,,11.1,4.0
2020-04-03,부산광역시,159.0,13.8,9.6,19.1,,11.1,4.0
